date,sentiment_category,Closed PnL_sum,Closed PnL_mean,Closed PnL_median,Closed PnL_std,Closed PnL_count,Size USD_mean,Size USD_sum,is_profitable_mean,pnl_per_dollar_mean
2024-09-23,Greed,334.760796,167.380398,167.380398,236.7116289270065,2,20167.145,40334.29,0.5,0.00551785925503473
2024-09-23,Extreme Greed,0.0,,,,0,,0.0,,
2024-09-25,Extreme Fear,0.0,,,,0,,0.0,,
2024-09-25,Fear,0.0,,,,0,,0.0,,
2024-09-25,Greed,0.0,0.0,0.0,0.0,6,8333.518333333333,50001.11,0.0,0.0
2024-09-25,Extreme Greed,0.0,,,,0,,0.0,,
2024-09-26,Extreme Fear,0.0,,,,0,,0.0,,
2024-09-26,Fear,0.0,,,,0,,0.0,,
2024-09-26,Greed,439.812513,146.604171,3.213841,251.14774566213526,3,26813.47333333333,80440.42,0.6666666666666666,0.0048511562958868945
2024-09-26,Extreme Greed,0.0,,,,0,,0.0,,
2024-09-27,Extreme Fear,0.0,,,,0,,0.0,,
2024-09-27,Fear,0.0,,,,0,,0.0,,
2024-09-27,Greed,0.0,0.0,0.0,0.0,10,9999.232,99992.31999999999,0.0,0.0
2024-09-27,Extreme Greed,0.0,,,,0,,0.0,,
2024-09-30,Extreme Fear,0.0,,,,0,,0.0,,
2024-09-30,Fear,0.0,,,,0,,0.0,,
2024-09-30,Greed,2710.626288,271.06262879999997,168.899886,366.75017184022215,10,17728.09,177280.9,0.5,0.011556112579555402
2024-09-30,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-01,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-01,Fear,0.0,,,,0,,0.0,,
2024-10-01,Greed,0.0,0.0,0.0,0.0,4,34988.58,139954.32,0.0,0.0
2024-10-01,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-02,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-02,Fear,0.0,0.0,0.0,0.0,4,24988.585,99954.34,0.0,0.0
2024-10-02,Greed,0.0,,,,0,,0.0,,
2024-10-02,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-03,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-03,Fear,0.0,0.0,0.0,0.0,4,30002.25,120009.0,0.0,0.0
2024-10-03,Greed,0.0,,,,0,,0.0,,
2024-10-03,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-05,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-05,Fear,0.0,,,,0,,0.0,,
2024-10-05,Greed,5767.161892,160.19894144444444,41.457713,218.54118140047288,36,16822.36472222222,605605.13,0.6666666666666666,0.007164583359197046
2024-10-05,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-06,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-06,Fear,0.0,,,,0,,0.0,,
2024-10-06,Greed,130.487079,5.9312308636363635,0.0,17.741123762831634,22,13642.298181818182,300130.56,0.22727272727272727,0.0004957358047129574
2024-10-06,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-07,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-07,Fear,0.0,,,,0,,0.0,,
2024-10-07,Greed,0.0,0.0,0.0,0.0,21,10475.459523809524,219984.65,0.0,0.0
2024-10-07,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-08,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-08,Fear,0.0,,,,0,,0.0,,
2024-10-08,Greed,5396.546638,158.72195994117646,32.608000000000004,226.92252661205507,34,12781.868529411766,434583.53,0.9705882352941176,0.01267409614795491
2024-10-08,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-09,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-09,Fear,0.0,,,,0,,0.0,,
2024-10-09,Greed,396.06272,28.290194285714286,0.0,61.54299038481661,14,15742.852142857142,220399.93,0.21428571428571427,0.0014052198741358703
2024-10-09,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-10,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-10,Fear,0.0,0.0,0.0,0.0,16,18751.521249999998,300024.33999999997,0.0,0.0
2024-10-10,Greed,0.0,,,,0,,0.0,,
2024-10-10,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-11,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-11,Fear,8885.327477,355.41309908000005,275.090959,368.77210687145254,25,19556.1384,488903.45999999996,0.72,0.014915537587854995
2024-10-11,Greed,0.0,,,,0,,0.0,,
2024-10-11,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-12,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-12,Fear,0.0,,,,0,,0.0,,
2024-10-12,Greed,541.55471,54.155471,20.7155355,63.374247509280295,10,15971.34,159713.4,0.7,0.0037782590767500776
2024-10-12,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-13,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-13,Fear,0.0,,,,0,,0.0,,
2024-10-13,Greed,0.0,0.0,0.0,0.0,10,6000.242,60002.42,0.0,0.0
2024-10-13,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-14,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-14,Fear,0.0,,,,0,,0.0,,
2024-10-14,Greed,1913.61958,382.72391600000003,43.747165,497.27205914834235,5,12383.204000000002,61916.020000000004,1.0,0.030903761250705993
2024-10-14,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-15,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-15,Fear,0.0,,,,0,,0.0,,
2024-10-15,Greed,1170.2260760000001,167.17515371428573,11.821311,347.7876385038441,7,11596.194285714286,81173.36,0.5714285714285714,0.016229924555185498
2024-10-15,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-16,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-16,Fear,0.0,,,,0,,0.0,,
2024-10-16,Greed,219.480876,19.95280690909091,0.0,35.58157491300189,11,7293.560909090909,80229.17,0.2727272727272727,0.0015043028680428933
2024-10-16,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-17,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-17,Fear,0.0,,,,0,,0.0,,
2024-10-17,Greed,36.11496,4.0127733333333335,0.0,12.830443659406326,9,15614.638888888889,140531.75,0.1111111111111111,0.00039968181122278576
2024-10-17,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-18,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-18,Fear,0.0,,,,0,,0.0,,
2024-10-18,Greed,333.219141,55.536523499999994,51.8558325,51.489580908627175,6,20055.238333333335,120331.43000000001,0.8333333333333334,0.002846856673057868
2024-10-18,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-19,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-19,Fear,0.0,,,,0,,0.0,,
2024-10-19,Greed,0.0,0.0,0.0,0.0,4,24999.215,99996.86,0.0,0.0
2024-10-19,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-20,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-20,Fear,0.0,,,,0,,0.0,,
2024-10-20,Greed,229.060526,38.176754333333335,41.128477000000004,31.733598980085706,6,20037.618333333336,120225.71,0.8333333333333334,0.0019328671068276485
2024-10-20,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-21,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-21,Fear,0.0,,,,0,,0.0,,
2024-10-21,Greed,0.0,0.0,0.0,0.0,11,13638.561818181817,150024.18,0.0,0.0
2024-10-21,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-22,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-22,Fear,0.0,,,,0,,0.0,,
2024-10-22,Greed,0.0,0.0,0.0,0.0,3,20000.12,60000.36,0.0,0.0
2024-10-22,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-23,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-23,Fear,0.0,,,,0,,0.0,,
2024-10-23,Greed,0.0,0.0,0.0,0.0,8,8751.404999999999,70011.23999999999,0.0,0.0
2024-10-23,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-25,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-25,Fear,0.0,,,,0,,0.0,,
2024-10-25,Greed,4543.862071,181.75448283999998,29.542119,269.9305740026039,25,16183.4872,404587.18,0.64,0.009207860688654673
2024-10-25,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-27,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-27,Fear,0.0,,,,0,,0.0,,
2024-10-27,Greed,666.6623079999999,166.66557699999998,30.289636,293.9572048762827,4,22666.1025,90664.41,0.75,0.008241938899256515
2024-10-27,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-28,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-28,Fear,0.0,,,,0,,0.0,,
2024-10-28,Greed,1.2563,0.12563,0.0,0.3972769424469535,10,12049.53,120495.3,0.1,0.0002507684937522456
2024-10-28,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-29,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-29,Fear,0.0,,,,0,,0.0,,
2024-10-29,Greed,0.0,0.0,0.0,0.0,38,15883.535263157893,603574.34,0.0,0.0
2024-10-29,Extreme Greed,0.0,,,,0,,0.0,,
2024-10-31,Extreme Fear,0.0,,,,0,,0.0,,
2024-10-31,Fear,0.0,,,,0,,0.0,,
2024-10-31,Greed,0.0,,,,0,,0.0,,
2024-10-31,Extreme Greed,768.812372,26.51077144827586,24.844743,21.697364721939177,29,29470.279310344828,854638.1,0.8275862068965517,0.0008861471525500556
2024-11-01,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-01,Fear,0.0,,,,0,,0.0,,
2024-11-01,Greed,1040.5747959999999,115.61942177777776,0.0,237.118948866937,9,25670.122222222224,231031.1,0.2222222222222222,0.002288544103308211
2024-11-01,Extreme Greed,0.0,,,,0,,0.0,,
2024-11-02,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-02,Fear,0.0,,,,0,,0.0,,
2024-11-02,Greed,0.0,0.0,0.0,0.0,2,20000.0,40000.0,0.0,0.0
2024-11-02,Extreme Greed,0.0,,,,0,,0.0,,
2024-11-03,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-03,Fear,0.0,,,,0,,0.0,,
2024-11-03,Greed,0.0,0.0,0.0,0.0,4,27498.585,109994.34,0.0,0.0
2024-11-03,Extreme Greed,0.0,,,,0,,0.0,,
2024-11-04,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-04,Fear,0.0,,,,0,,0.0,,
2024-11-04,Greed,2259.351364,86.89812938461539,4.25,137.28936820396905,26,16623.486153846156,432210.64,0.5,0.003923641377910684
2024-11-04,Extreme Greed,0.0,,,,0,,0.0,,
2024-11-05,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-05,Fear,0.0,,,,0,,0.0,,
2024-11-05,Greed,678.4759280000001,67.8475928,10.511846,93.32108146532121,10,20062.723,200627.23,0.5,0.002252125725173517
2024-11-05,Extreme Greed,0.0,,,,0,,0.0,,
2024-11-06,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-06,Fear,0.0,,,,0,,0.0,,
2024-11-06,Greed,2821.24842,235.10403499999998,74.579978,330.85027844496074,12,10158.865,121906.38,0.5833333333333334,0.03262260544712804
2024-11-06,Extreme Greed,0.0,,,,0,,0.0,,
2024-11-07,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-07,Fear,0.0,,,,0,,0.0,,
2024-11-07,Greed,0.0,,,,0,,0.0,,
2024-11-07,Extreme Greed,628.96246,314.48123,314.48123,444.7436205777726,2,30314.425,60628.85,0.5,0.010267463974395432
2024-11-08,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-08,Fear,0.0,,,,0,,0.0,,
2024-11-08,Greed,646.3734049999999,26.932225208333332,0.0,66.94438927907437,24,10026.734583333333,240641.63,0.25,0.0013367609994043607
2024-11-08,Extreme Greed,0.0,,,,0,,0.0,,
2024-11-09,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-09,Fear,0.0,,,,0,,0.0,,
2024-11-09,Greed,0.0,0.0,0.0,0.0,9,16666.712222222224,150000.41,0.0,0.0
2024-11-09,Extreme Greed,0.0,,,,0,,0.0,,
2024-11-10,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-10,Fear,0.0,,,,0,,0.0,,
2024-11-10,Greed,0.0,,,,0,,0.0,,
2024-11-10,Extreme Greed,729.001129,15.187523520833333,5.460978,38.07386739540168,48,5053.73375,242579.22,0.75,0.0040184367123799495
2024-11-11,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-11,Fear,0.0,,,,0,,0.0,,
2024-11-11,Greed,0.0,,,,0,,0.0,,
2024-11-11,Extreme Greed,1499.210172,62.467090500000005,0.0,124.30073956975023,24,14039.869166666665,336956.86,0.4583333333333333,0.004502915605262261
2024-11-12,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-12,Fear,0.0,,,,0,,0.0,,
2024-11-12,Greed,0.0,,,,0,,0.0,,
2024-11-12,Extreme Greed,2175.413309,33.46789706153846,0.0,111.48352702616617,65,13003.681076923078,845239.27,0.1076923076923077,0.0015011574450860513
2024-11-13,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-13,Fear,0.0,,,,0,,0.0,,
2024-11-13,Greed,0.0,,,,0,,0.0,,
2024-11-13,Extreme Greed,7680.907897,307.23631588,102.163646,454.5669545037602,25,19512.4728,487811.82,0.64,0.011659641474088269
2024-11-14,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-14,Fear,0.0,,,,0,,0.0,,
2024-11-14,Greed,0.0,,,,0,,0.0,,
2024-11-14,Extreme Greed,2348.106228,57.2708836097561,0.0,87.39348348931003,41,21522.69975609756,882430.6900000001,0.34146341463414637,0.002224581163018144
2024-11-15,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-15,Fear,0.0,,,,0,,0.0,,
2024-11-15,Greed,0.0,,,,0,,0.0,,
2024-11-15,Extreme Greed,2003.536586,25.361222607594936,0.0,52.60025154729561,79,17219.896202531647,1360371.8,0.4177215189873418,0.001341624165645398
2024-11-16,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-16,Fear,0.0,,,,0,,0.0,,
2024-11-16,Greed,0.0,,,,0,,0.0,,
2024-11-16,Extreme Greed,254.94774999999998,19.611365384615382,0.02964,40.05224235950855,13,16931.82923076923,220113.78,0.5384615384615384,0.001257302090989944
2024-11-17,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-17,Fear,0.0,,,,0,,0.0,,
2024-11-17,Greed,0.0,,,,0,,0.0,,
2024-11-17,Extreme Greed,551.253318,18.375110600000003,0.0,35.010638819127585,30,20696.544666666665,620896.34,0.4,0.0019664208134760205
2024-11-18,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-18,Fear,0.0,,,,0,,0.0,,
2024-11-18,Greed,0.0,,,,0,,0.0,,
2024-11-18,Extreme Greed,3195.864707,66.58051472916667,0.0,220.48887952413602,48,19812.614583333332,951005.5,0.4166666666666667,0.0030136244544424692
2024-11-19,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-19,Fear,0.0,,,,0,,0.0,,
2024-11-19,Greed,0.0,,,,0,,0.0,,
2024-11-19,Extreme Greed,1609.430206,30.950580884615384,0.289234,72.33720418873642,52,6390.5650000000005,332309.38,0.5384615384615384,0.005109342198357949
2024-11-20,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-20,Fear,0.0,,,,0,,0.0,,
2024-11-20,Greed,0.0,,,,0,,0.0,,
2024-11-20,Extreme Greed,2345.98033,41.89250589285714,0.0,102.1957922898727,56,15727.24,880725.44,0.44642857142857145,0.0026606413766547253
2024-11-21,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-21,Fear,0.0,,,,0,,0.0,,
2024-11-21,Greed,0.0,,,,0,,0.0,,
2024-11-21,Extreme Greed,901.764238,25.04900661111111,0.0,81.51007820668758,36,5074.129166666667,182668.65,0.1111111111111111,0.0001852295143150381
2024-11-22,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-22,Fear,0.0,,,,0,,0.0,,
2024-11-22,Greed,0.0,,,,0,,0.0,,
2024-11-22,Extreme Greed,1969.982079,31.269556809523813,0.0,83.4858900974324,63,6607.366507936508,416264.09,0.49206349206349204,0.0027288423901113447
2024-11-23,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-23,Fear,0.0,,,,0,,0.0,,
2024-11-23,Greed,0.0,,,,0,,0.0,,
2024-11-23,Extreme Greed,6.982455,0.465497,0.0,2.4848670949602405,15,4212.525333333333,63187.88,0.13333333333333333,3.3616215076211525e-05
2024-11-24,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-24,Fear,0.0,,,,0,,0.0,,
2024-11-24,Greed,0.0,,,,0,,0.0,,
2024-11-24,Extreme Greed,447.023511,12.772100314285714,0.0,41.709369295091,35,14875.475142857144,520641.63,0.2,0.00080507852213119
2024-11-25,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-25,Fear,0.0,,,,0,,0.0,,
2024-11-25,Greed,0.0,,,,0,,0.0,,
2024-11-25,Extreme Greed,5065.186538,136.89693345945946,0.0,339.0290285272378,37,23377.958918918917,864984.48,0.43243243243243246,0.007539785167109631
2024-11-26,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-26,Fear,0.0,,,,0,,0.0,,
2024-11-26,Greed,0.0,,,,0,,0.0,,
2024-11-26,Extreme Greed,4.423273,0.1426862258064516,0.0,1.0083778237764094,31,14034.790322580646,435078.5,0.0967741935483871,0.0023037362311681057
2024-11-27,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-27,Fear,0.0,,,,0,,0.0,,
2024-11-27,Greed,-2848.159792,-64.73090436363636,-11.838238,101.68942019838775,44,28557.08818181818,1256511.88,0.0,-0.002237455672331245
2024-11-27,Extreme Greed,0.0,,,,0,,0.0,,
2024-11-28,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-28,Fear,0.0,,,,0,,0.0,,
2024-11-28,Greed,0.0,,,,0,,0.0,,
2024-11-28,Extreme Greed,1174.315571,97.85963091666667,15.787959,164.09380345703568,12,28232.108333333334,338785.3,0.5,0.002953914589862522
2024-11-29,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-29,Fear,0.0,,,,0,,0.0,,
2024-11-29,Greed,0.0,,,,0,,0.0,,
2024-11-29,Extreme Greed,610.52512,87.21787428571429,0.0,230.7568052396952,7,25798.085714285717,180586.6,0.14285714285714285,0.001439288013397723
2024-11-30,Extreme Fear,0.0,,,,0,,0.0,,
2024-11-30,Fear,0.0,,,,0,,0.0,,
2024-11-30,Greed,0.0,,,,0,,0.0,,
2024-11-30,Extreme Greed,850.54514,70.87876166666666,0.0,123.74482153188491,12,19926.774999999998,239121.3,0.4166666666666667,0.002973340339432136
2024-12-01,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-01,Fear,0.0,,,,0,,0.0,,
2024-12-01,Greed,0.0,,,,0,,0.0,,
2024-12-01,Extreme Greed,337.835516,12.512426518518518,0.5544,19.667557915336555,27,22229.845925925925,600205.84,0.5925925925925926,0.0005589458675913625
2024-12-02,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-02,Fear,0.0,,,,0,,0.0,,
2024-12-02,Greed,0.0,,,,0,,0.0,,
2024-12-02,Extreme Greed,754.7378,44.396341176470585,0.0,107.3715922264779,17,17691.249411764704,300751.24,0.35294117647058826,0.0016832101116128592
2024-12-03,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-03,Fear,0.0,,,,0,,0.0,,
2024-12-03,Greed,0.0,,,,0,,0.0,,
2024-12-03,Extreme Greed,1467.1002210000001,163.0111356666667,0.0,276.69808990973195,9,31374.63555555556,282371.72000000003,0.4444444444444444,0.004306827818567588
2024-12-04,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-04,Fear,0.0,,,,0,,0.0,,
2024-12-04,Greed,0.0,,,,0,,0.0,,
2024-12-04,Extreme Greed,291.35271,22.411746923076922,0.0,48.69017599857926,13,20080.955384615383,261052.41999999998,0.23076923076923078,0.0018823474913217816
2024-12-05,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-05,Fear,0.0,,,,0,,0.0,,
2024-12-05,Greed,0.0,,,,0,,0.0,,
2024-12-05,Extreme Greed,1435.68724,65.2585109090909,0.0,303.3417035246423,22,37169.891363636365,817737.61,0.09090909090909091,0.000648852588325188
2024-12-06,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-06,Fear,0.0,,,,0,,0.0,,
2024-12-06,Greed,7206.315268,114.38595663492065,0.0,443.2615907422884,63,23886.013968253967,1504818.88,0.3333333333333333,0.0031479627593278075
2024-12-06,Extreme Greed,0.0,,,,0,,0.0,,
2024-12-07,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-07,Fear,0.0,,,,0,,0.0,,
2024-12-07,Greed,2342.996384,585.749096,625.917496,452.54130052315776,4,49620.3625,198481.45,1.0,0.011804609718442785
2024-12-07,Extreme Greed,0.0,,,,0,,0.0,,
2024-12-08,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-08,Fear,0.0,,,,0,,0.0,,
2024-12-08,Greed,0.0,,,,0,,0.0,,
2024-12-08,Extreme Greed,0.0,0.0,0.0,0.0,7,8570.51857142857,59993.63,0.0,0.0
2024-12-09,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-09,Fear,0.0,,,,0,,0.0,,
2024-12-09,Greed,0.0,,,,0,,0.0,,
2024-12-09,Extreme Greed,2350.499742,123.7105127368421,0.0,277.76170057205354,19,19304.616315789473,366787.71,0.3684210526315789,0.0040792945116039595
2024-12-10,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-10,Fear,0.0,,,,0,,0.0,,
2024-12-10,Greed,0.0,,,,0,,0.0,,
2024-12-10,Extreme Greed,3996.96665,85.04184361702127,0.0,224.22976973127965,47,16553.503191489363,778014.65,0.2978723404255319,0.004540099401195671
2024-12-11,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-11,Fear,0.0,,,,0,,0.0,,
2024-12-11,Greed,4917.466655,91.06419731481482,0.0,248.7412439914882,54,16164.27185185185,872870.6799999999,0.46296296296296297,0.00944722219139453
2024-12-11,Extreme Greed,0.0,,,,0,,0.0,,
2024-12-12,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-12,Fear,0.0,,,,0,,0.0,,
2024-12-12,Greed,0.0,,,,0,,0.0,,
2024-12-12,Extreme Greed,18.251554000000002,0.44515985365853666,0.0,1.3080162315176476,41,9440.717317073171,387069.41000000003,0.14634146341463414,0.0028922570794482783
2024-12-13,Extreme Fear,0.0,,,,0,,0.0,,
2024-12-13,Fear,0.0,,,,0,,0.0,,
2024-12-13,Greed,0.0,,,,0,,0.0,,
